reach_id,date,river_name,p_lat,p_lon,wse,wse_baseline,wse_anomaly,wse_zscore,width,area_total,dschg_c
45312000025,2025-09-28,Hooghly,22.42102065,88.1226193,2.2474,1.00130625,1.2460937499999998,1.2365346526105732,1105.056245,21748350.9,
45312000025,2025-10-19,Hooghly,22.42102065,88.1226193,3.1221,1.0746058823529412,2.0474941176470587,2.0044698579382785,1134.993101,22337531.1,
45312000025,2025-10-19,Hooghly,22.42102065,88.1226193,3.1221,1.1883555555555556,1.9337444444444445,1.7543899619425518,1134.993101,22337531.1,
45312000025,2025-10-19,Hooghly,22.42102065,88.1226193,3.1221,1.2901315789473684,1.8319684210526317,1.5800885589145122,1134.993101,22337531.1,
45312000025,2025-10-19,Hooghly,22.42102065,88.1226193,3.1221,1.38173,1.7403700000000002,1.449661628021085,1134.993101,22337531.1,
45312000025,2025-11-09,Hooghly,22.42102065,88.1226193,0.7139,1.464604761904762,-0.750704761904762,-0.6102174451709542,1128.565388,22211028.8,
45312000035,2023-07-28,Hooghly,22.52253256,88.2359001,-0.1258,,,,721.055613,14159095.0,
45312000035,2023-09-08,Hooghly,22.52253256,88.2359001,0.9981,-0.1258,1.1239,,684.171521,13434816.1,
45312000035,2023-09-29,Hooghly,22.52253256,88.2359001,-0.0808,0.43615,-0.51695,-0.6504828730925986,704.276608,13829612.0,
45312000035,2023-10-20,Hooghly,22.52253256,88.2359001,2.5286,0.2638333333333333,2.2647666666666666,3.5593223887933743,754.768742,14821106.9,
45312000035,2023-11-10,Hooghly,22.52253256,88.2359001,1.86,0.830025,1.029975,0.8267084652345871,722.792189,14193195.5,
45312000035,2023-12-01,Hooghly,22.52253256,88.2359001,-0.2308,1.0360200000000002,-1.26682,-1.0798286840085776,711.87304,13978780.3,
45312000035,2023-12-22,Hooghly,22.52253256,88.2359001,0.3911,0.8248833333333333,-0.4337833333333333,-0.37080511763098817,652.186629,12806740.9,
45312000035,2024-01-11,Hooghly,22.52253256,88.2359001,2.6146,0.7629142857142857,1.8516857142857142,1.713846054463273,677.471451,13303249.4,
45312000035,2024-02-01,Hooghly,22.52253256,88.2359001,0.9167,0.994375,-0.07767500000000005,-0.06497430202365588,650.438164,12772407.0,
45312000035,2024-04-04,Hooghly,22.52253256,88.2359001,0.422,0.9857444444444445,-0.5637444444444446,-0.5039903622249559,739.324913,14517842.3,
45312000035,2024-04-25,Hooghly,22.52253256,88.2359001,0.6169,0.9293699999999999,-0.3124699999999999,-0.292150351829945,739.681393,14524842.3,
45312000035,2025-05-26,Hooghly,22.52253256,88.2359001,-1.2075,0.9009636363636364,-2.1084636363636364,-2.0690875065564405,732.896714,14391614.2,
45312000035,2025-06-16,Hooghly,22.52253256,88.2359001,2.5342,0.7252583333333332,1.8089416666666667,1.5777783118735136,736.202544,14456529.5,
45312000035,2025-07-07,Hooghly,22.52253256,88.2359001,1.6996,0.8644076923076922,0.8351923076923078,0.6920016126641629,657.842577,12917804.6,
45312000035,2025-07-28,Hooghly,22.52253256,88.2359001,-0.1298,0.9240642857142857,-1.0538642857142857,-0.8924531770049123,739.532947,14521927.3,
45312000035,2025-08-18,Hooghly,22.52253256,88.2359001,2.7751,0.8538066666666667,1.9212933333333333,1.6421459598084118,756.748033,14859973.4,
45312000035,2025-09-28,Hooghly,22.52253256,88.2359001,2.0068,0.9738875,1.0329125000000001,0.841038226923344,661.057438,12980933.6,
45312000035,2025-10-19,Hooghly,22.52253256,88.2359001,2.4602,1.0346470588235293,1.4255529411764707,1.1730597465941537,706.491719,13873109.3,
45312000035,2025-10-19,Hooghly,22.52253256,88.2359001,2.4602,1.1138444444444444,1.3463555555555555,1.098253804443384,706.491719,13873109.3,
45312000035,2025-10-19,Hooghly,22.52253256,88.2359001,2.4602,1.1847052631578947,1.2754947368421052,1.0363516946456324,706.491719,13873109.3,
45312000035,2025-10-19,Hooghly,22.52253256,88.2359001,2.4602,1.24848,1.21172,0.9840079722106714,706.491719,13873109.3,
45312000035,2025-11-09,Hooghly,22.52253256,88.2359001,1.2764,1.3061809523809524,-0.029780952380952463,-0.024231576529703515,701.379523,13772723.1,
45312000095,2023-07-28,Hooghly,23.22926689,88.3961422,4.0156,,,,295.474212,5804401.9,
45312000095,2023-09-08,Hooghly,23.22926689,88.3961422,4.8488,4.0156,0.8331999999999997,,293.884152,5773166.2,
45312000095,2023-09-29,Hooghly,23.22926689,88.3961422,5.6804,4.4322,1.2481999999999998,2.118604619003958,310.782724,6105127.8,
45312000095,2023-10-20,Hooghly,23.22926689,88.3961422,4.8847,4.8482666666666665,0.036433333333333096,0.043769014565855247,310.331151,6096257.0,
45312000095,2023-11-10,Hooghly,23.22926689,88.3961422,4.2678,4.857374999999999,-0.5895749999999991,-0.8671547528111603,274.809175,5398450.5,
45312000095,2023-12-01,Hooghly,23.22926689,88.3961422,4.4305,4.739459999999999,-0.308959999999999,-0.47889920799608826,322.761729,6340447.7,
45312000095,2023-12-22,Hooghly,23.22926689,88.3961422,3.9206,4.687966666666667,-0.7673666666666672,-1.299166242412867,284.937343,5597411.9,
45312000095,2024-01-11,Hooghly,23.22926689,88.3961422,4.262,4.578342857142857,-0.3163428571428577,-0.5166854780314033,292.447729,5744948.6,
45312000095,2024-02-01,Hooghly,23.22926689,88.3961422,7.5211,4.5388,2.9822999999999995,5.161778160047883,277.346551,5448295.6,
45312000095,2024-04-04,Hooghly,23.22926689,88.3961422,3.0645,4.870166666666666,-1.8056666666666663,-1.5957984196966015,304.511719,5981938.0,
45312000095,2024-04-25,Hooghly,23.22926689,88.3961422,3.6942,4.6896,-0.9954000000000005,-0.8226426815132197,270.165974,5307237.8,
45312000095,2025-05-26,Hooghly,23.22926689,88.3961422,14.346,4.59910909090909,9.74689090909091,8.214859035781679,300.584768,5904795.5,
45312000095,2025-06-16,Hooghly,23.22926689,88.3961422,3.723,5.41135,-1.6883499999999998,-0.5567349341144661,288.245438,5662397.3,
45312000095,2025-07-07,Hooghly,23.22926689,88.3961422,,5.281476923076923,,,263.361366,5173565.6,
45312000095,2025-07-28,Hooghly,23.22926689,88.3961422,6.0235,5.281476923076923,0.7420230769230773,0.25230268018671453,372.026839,7308229.3,
45312000095,2025-08-18,Hooghly,23.22926689,88.3961422,6.3712,5.334478571428571,1.036721428571429,0.3659995738780591,465.121968,9137023.6,
45312000095,2025-09-28,Hooghly,23.22926689,88.3961422,6.5612,5.403593333333333,1.1576066666666671,0.42207872965514853,299.291858,5879397.1,
45312000095,2025-10-19,Hooghly,23.22926689,88.3961422,6.665,5.47594375,1.1890562500000001,0.4461093072730457,294.516775,5785593.7,
45312000095,2025-10-19,Hooghly,23.22926689,88.3961422,6.665,5.545888235294118,1.119111764705882,0.43095502902115984,294.516775,5785593.7,
45312000095,2025-10-19,Hooghly,23.22926689,88.3961422,6.665,5.608061111111111,1.0569388888888893,0.4172585622613309,294.516775,5785593.7,
45312000095,2025-10-19,Hooghly,23.22926689,88.3961422,6.665,5.663689473684211,1.0013105263157893,0.40479883381158244,294.516775,5785593.7,
45312000095,2025-11-09,Hooghly,23.22926689,88.3961422,6.8629,5.713755,1.1491449999999999,0.47524326957196245,267.733139,5259446.3,
45312000115,2023-07-28,Hooghly,23.30637423,88.3443019,4.4405,,,,425.969201,3730115.6,
45312000115,2023-09-08,Hooghly,23.30637423,88.3443019,5.4553,4.4405,1.0148000000000001,,405.225365,3548466.5,
45312000115,2023-09-29,Hooghly,23.30637423,88.3443019,5.6931,4.947900000000001,0.7451999999999996,1.0385021153729113,373.074007,3266924.4,
45312000115,2023-10-20,Hooghly,23.30637423,88.3443019,5.3279,5.1963,0.13159999999999972,0.19781927818613293,446.735056,3911957.4,
45312000115,2023-11-10,Hooghly,23.30637423,88.3443019,4.6075,5.2292000000000005,-0.6217000000000006,-1.1362550068321278,371.35697,3251888.7,
45312000115,2023-12-01,Hooghly,23.30637423,88.3443019,4.6047,5.10486,-0.5001600000000002,-0.9103896311005379,433.321939,3794501.8,
45312000115,2023-12-22,Hooghly,23.30637423,88.3443019,4.9141,5.0215000000000005,-0.10740000000000016,-0.2018319824472489,381.98335,3344941.5,
45312000115,2024-01-11,Hooghly,23.30637423,88.3443019,4.7125,5.006157142857143,-0.2936571428571426,-0.6024288390804288,395.860135,3466457.3,
45312000115,2024-02-01,Hooghly,23.30637423,88.3443019,5.4137,4.96945,0.44425000000000026,0.9593279779071682,371.708113,3254963.5,
45312000115,2024-04-04,Hooghly,23.30637423,88.3443019,4.1856,5.018811111111111,-0.8332111111111109,-1.8200796824234033,448.718295,3929324.2,
45312000115,2024-04-25,Hooghly,23.30637423,88.3443019,4.1641,4.93549,-0.7713899999999994,-1.5254617991792956,416.016733,3642964.1,
45312000115,2025-05-26,Hooghly,23.30637423,88.3443019,6.3332,4.865363636363637,1.467836363636363,2.7532190282681905,368.391457,3225920.3,
45312000115,2025-06-16,Hooghly,23.30637423,88.3443019,4.5575,4.987683333333334,-0.4301833333333338,-0.6500503839285227,422.522145,3699930.5,
45312000115,2025-07-07,Hooghly,23.30637423,88.3443019,2.6409,4.954592307692308,-2.313692307692308,-3.5886131950029827,358.055176,3135407.9,
45312000115,2025-07-28,Hooghly,23.30637423,88.3443019,7.0702,4.789328571428571,2.2808714285714284,2.60594794089652,546.195613,4782911.0,
45312000115,2025-08-18,Hooghly,23.30637423,88.3443019,7.5267,4.941386666666667,2.5853133333333327,2.513238663616022,684.022887,5989833.1,
45312000115,2025-09-28,Hooghly,23.30637423,88.3443019,6.212,5.1029687500000005,1.1090312499999992,0.9355088498431893,453.831919,3974103.1,
45312000115,2025-10-19,Hooghly,23.30637423,88.3443019,5.9469,5.168205882352941,0.778694117647059,0.6605064133903185,406.252997,3557465.2,
45312000115,2025-10-19,Hooghly,23.30637423,88.3443019,5.9469,5.2114666666666665,0.7354333333333338,0.6348874524151997,406.252997,3557465.2,
