ward_id,ward_name,total_pixels,lc_10_pct,lc_10_count,lc_20_pct,lc_20_count,lc_30_pct,lc_30_count,lc_40_pct,lc_40_count,lc_50_pct,lc_50_count,lc_60_pct,lc_60_count,lc_70_pct,lc_70_count,lc_80_pct,lc_80_count,lc_90_pct,lc_90_count,lc_95_pct,lc_95_count,lc_100_pct,lc_100_count,built_up_pct,vegetation_pct,water_pct,wetland_pct,cropland_pct,imperviousness_worldcover,runoff_coefficient
"12
","Ward_12
",5733,13.186813186813188,756,0.0,0,1.8489447060875634,106,0.10465724751439037,6,83.74324088609802,4801,0.3488574917146346,20,0.0,0,0.767486481772196,44,0.0,0,0.0,0,0.0,0,83.74324088609802,15.035757892900751,0.767486481772196,0.0,0.10465724751439037,84.02232687946973,0.7889761032618174
"108
","Ward_108
",129926,34.76055600880501,45163,0.0015393377768883826,2,6.837738404938196,8884,15.951387713005866,20725,23.598048119698905,30660,0.531071533026492,690,0.0,0,15.29870849560519,19877,3.020950387143451,3925,0.0,0,0.0,0,23.598048119698905,41.599833751520094,15.29870849560519,3.020950387143451,15.951387713005866,24.022905346120098,0.505679771562274
"110
","Ward_110
",19057,24.794038935824105,4725,0.0,0,1.1649262738101485,222,1.22789526158367,234,68.2216508369628,13001,1.09146245474104,208,0.0,0,3.1536968043238702,601,0.3463294327543685,66,0.0,0,0.0,0,68.2216508369628,25.958965209634254,3.1536968043238702,0.3463294327543685,1.22789526158367,69.09482080075563,0.6996248097811829
"141
","Ward_141
",28380,52.71670190274842,14961,0.0,0,1.7371388301620858,493,2.22692036645525,632,37.85764622973925,10744,1.9732205778717407,560,0.0,0,3.488372093023256,990,0.0,0,0.0,0,0.0,0,37.85764622973925,54.45384073291051,3.488372093023256,0.0,2.22692036645525,39.436222692036644,0.4837138830162086
"17
","Ward_17
",3949,0.07596859964547988,3,0.0,0,0.0,0,0.0,0,99.79741706761205,3941,0.12661433274246645,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.79741706761205,0.07596859964547988,0.0,0.0,0.0,99.89870853380602,0.8993036211699164
"7
","Ward_7
",4584,6.173647469458988,283,0.0,0,0.13089005235602094,6,0.0,0,88.6998254799302,4066,0.7635253054101222,35,0.0,0,4.232111692844677,194,0.0,0,0.0,0,0.0,0,88.6998254799302,6.304537521815009,4.232111692844677,0.0,0.0,89.3106457242583,0.856315445026178
"16
","Ward_16
",3357,0.6255585344057194,21,0.0,0,0.0,0,0.0,0,99.34465296395591,3335,0.02978850163836759,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.34465296395591,0.6255585344057194,0.0,0.0,0.0,99.3684837652666,0.8952785224903188
"137
","Ward_137
",6797,15.447991761071062,1050,0.0,0,0.10298661174047373,7,0.0,0,79.50566426364573,5404,1.7213476533764895,117,0.0,0,3.22200971016625,219,0.0,0,0.0,0,0.0,0,79.50566426364573,15.550978372811535,3.22200971016625,0.0,0.0,80.88274238634692,0.7849713108724437
"84
","Ward_84
",5064,2.4289099526066353,123,0.0,0,0.0,0,0.0,0,97.57109004739335,4941,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,97.57109004739335,2.4289099526066353,0.0,0.0,0.0,97.57109004739335,0.8817831753554501
"18
","Ward_18
",2583,0.27100271002710025,7,0.0,0,0.0,0,0.0,0,99.10956252419668,2560,0.6194347657762291,16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.10956252419668,0.27100271002710025,0.0,0.0,0.0,99.60511033681766,0.8973480449090206
