date,date_millis,rainfall_5day_mm,source,is_dry
2020-02-22,1582415769000,0.03519427314484473,S1,True
2020-02-27,1582848256000,11.007136746073535,S1,False
2020-02-27,1582848281000,11.007136746073535,S1,False
2020-03-05,1583452569000,31.068926720139103,S1,False
2020-03-10,1583820461996,11.216236919646507,ALOS2,False
2020-03-10,1583820502755,11.216236919646507,ALOS2,False
2020-03-10,1583885056000,9.751328953235184,S1,True
2020-03-10,1583885081000,9.751328953235184,S1,True
2020-03-17,1584489369000,0.11243353553824813,S1,True
2020-03-22,1584921856000,32.13798494660629,S1,False
2020-03-22,1584921881000,32.13798494660629,S1,False
2020-03-24,1585030061684,32.13798494660629,ALOS2,False
2020-03-24,1585030102446,32.13798494660629,ALOS2,False
2020-03-28,1585374826654,0.0038957054343965888,ALOS2,True
2020-03-28,1585374867416,0.0038957054343965888,ALOS2,True
2020-03-29,1585526169000,0.008588956863236573,S1,True
2020-04-02,1585807243222,1.4907760564561605,ALOS2,True
2020-04-02,1585807283984,1.4907760564561605,ALOS2,True
2020-04-03,1585958657000,1.4899785104617171,S1,True
2020-04-03,1585958682000,1.4899785104617171,S1,True
2020-04-10,1586562970000,3.0165643161753146,S1,True
2020-04-15,1586995457000,28.254794781880953,S1,False
2020-04-15,1586995482000,28.254794781880953,S1,False
2020-04-21,1587449259673,82.8128917871104,ALOS2,False
2020-04-21,1587449300432,82.8128917871104,ALOS2,False
2020-04-22,1587599770000,97.3325642654158,S1,False
2020-04-27,1588032258000,69.80096958342422,S1,False
2020-04-27,1588032283000,69.80096958342422,S1,False
2020-11-03,1604383661010,2.059465187293209,ALOS2,True
2020-11-03,1604383701769,2.059465187293209,ALOS2,True
2020-11-05,1604621066000,2.031134920526136,S1,True
2020-11-05,1604621091000,2.031134920526136,S1,True
2020-11-12,1605160843937,0.0980368095672935,ALOS2,True
2020-11-12,1605160884699,0.0980368095672935,ALOS2,True
2020-11-12,1605225379000,0.0,S1,True
2020-11-17,1605593261118,0.04693251409413625,ALOS2,True
2020-11-17,1605593301876,0.04693251409413625,ALOS2,True
2020-11-17,1605657866000,0.04693251409413625,S1,True
2020-11-17,1605657891000,0.04693251409413625,S1,True
2020-11-21,1605938026783,29.028087005628645,ALOS2,False
2020-11-21,1605938067545,29.028087005628645,ALOS2,False
2020-11-24,1606262178000,33.1029131389004,S1,False
2020-11-26,1606370444221,12.893292171636821,ALOS2,False
2020-11-26,1606370484981,12.893292171636821,ALOS2,False
2020-11-29,1606694665000,8.139631751433381,S1,True
2020-11-29,1606694690000,8.139631751433381,S1,True
2020-12-06,1607298978000,0.0,S1,True
2020-12-11,1607731465000,0.0,S1,True
2020-12-11,1607731490000,0.0,S1,True
2020-12-15,1608012462223,0.00547034752598996,ALOS2,True
2020-12-15,1608012502981,0.00547034752598996,ALOS2,True
2020-12-18,1608335777000,0.00547034752598996,S1,True
2020-12-23,1608768264000,0.0,S1,True
2020-12-23,1608768289000,0.0,S1,True
2020-12-24,1608789645338,0.0,ALOS2,True
2020-12-24,1608789686096,0.0,ALOS2,True
2020-12-29,1609222062725,0.0,ALOS2,True
2020-12-29,1609222103485,0.0,ALOS2,True
2020-12-30,1609372577000,0.0,S1,True
2021-01-02,1609566828142,0.0017658487546299577,ALOS2,True
2021-01-02,1609566868901,0.0017658487546299577,ALOS2,True
2021-01-04,1609805064000,0.0017658487546299577,S1,True
2021-01-04,1609805089000,0.0017658487546299577,S1,True
2021-01-07,1609999245619,0.0,ALOS2,True
