system:index,date,timestamp,.geo
311,2018-01-03,1.515023757E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2018-01-03,1.515023782E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2018-01-06,1.515218025472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2018-01-06,1.515218066234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2018-01-06,1.515240736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2018-01-09,1.515456244E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2018-01-09,1.515456269E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,2018-01-11,1.515650442542E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2018-01-11,1.515650483301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2018-01-15,1.516060557E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,2018-01-15,1.516060582E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2018-01-18,1.516277535E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2018-01-21,1.516493044E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2018-01-21,1.516493069E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,2018-01-27,1.517097357E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2018-01-27,1.517097382E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,2018-01-30,1.517292460002E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,2018-01-30,1.517292500761E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2018-01-30,1.517314335E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2018-02-02,1.517529844E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2018-02-02,1.517529869E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2018-02-08,1.518069642677E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2018-02-08,1.518069683436E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2018-02-08,1.518134156E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2018-02-08,1.518134181E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2018-02-11,1.518351135E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,2018-02-13,1.518502059495E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2018-02-13,1.518502100257E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2018-02-14,1.518566644E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2018-02-14,1.518566669E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2018-02-17,1.518846824898E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2018-02-17,1.51884686566E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2018-02-20,1.519170956E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2018-02-20,1.519170981E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,2018-02-22,1.519279242331E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2018-02-22,1.519279283093E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,2018-02-23,1.519387935E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,2018-02-26,1.519603443E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2018-02-26,1.519603468E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2018-03-04,1.520207756E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2018-03-04,1.520207781E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,2018-03-07,1.520424735E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,2018-03-10,1.520640243E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,2018-03-10,1.520640268E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,2018-03-16,1.521244556E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,2018-03-16,1.521244581E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,2018-03-19,1.521461535E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,2018-03-22,1.521677043E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,2018-03-22,1.521677068E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,2018-03-27,1.522130858734E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,2018-03-27,1.522130899496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,2018-03-28,1.522281357E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,2018-03-28,1.522281382E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,2018-03-31,1.52247562405E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,2018-03-31,1.522475664812E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,2018-03-31,1.522498335E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,2018-04-09,1.523318157E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,2018-04-09,1.523318182E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,2018-04-12,1.523535136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,2018-04-21,1.524354957E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,2018-04-21,1.524354982E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,2018-04-24,1.524571936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,2018-04-27,1.524787445E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,2018-04-27,1.52478747E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,2018-05-03,1.525327281197E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,2018-05-03,1.525391758E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,2018-05-03,1.525391783E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,2018-05-06,1.525608737E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,2018-05-08,1.525759657821E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,2018-05-08,1.525759698583E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,2018-05-09,1.525824245E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,2018-05-09,1.52582427E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,2018-05-12,1.526104422489E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,2018-05-12,1.526104463251E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,2018-05-15,1.526428559E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,2018-05-15,1.526428584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,2018-05-17,1.526536840144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,2018-05-17,1.526536880907E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,2018-05-18,1.526645537E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,2018-05-21,1.526861046E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,2018-05-21,1.526861071E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,2018-05-27,1.527465359E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,2018-05-27,1.527465384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,2018-05-30,1.527682338E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,2018-06-05,1.528178857646E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,2018-06-05,1.528178898405E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,2018-06-08,1.52850216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,2018-06-08,1.528502185E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,2018-06-11,1.528719139E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,2018-06-14,1.528934648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,2018-06-14,1.528934673E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,2018-06-14,1.528956081463E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,2018-06-23,1.529733223015E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,2018-06-23,1.529733263778E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,2018-06-23,1.52975594E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,2018-06-26,1.529971448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,2018-06-26,1.529971473E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,2018-07-03,1.530598098267E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,2018-07-05,1.53079274E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,2018-07-08,1.531008249E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,2018-07-08,1.531008274E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,2018-07-14,1.531612562E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,2018-07-14,1.531612587E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,2018-07-17,1.531807657816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,2018-07-17,1.531807698575E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,2018-07-17,1.531829541E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,2018-07-20,1.53204505E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,2018-07-20,1.532045075E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,2018-07-21,1.532152422721E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,2018-07-21,1.532152463484E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,2018-07-26,1.532649363E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,2018-07-26,1.532649388E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,2018-07-29,1.532866342E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,2018-08-01,1.53308185E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,2018-08-01,1.533081875E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,2018-08-07,1.533686164E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,2018-08-07,1.533686189E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,2018-08-10,1.533903142E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,2018-08-14,1.534226899049E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,2018-08-19,1.534722964E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,2018-08-19,1.534722989E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,2018-08-22,1.534939943E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,2018-08-23,1.535004081372E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,2018-08-25,1.535155452E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,2018-08-25,1.535155477E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,2018-08-28,1.535436458184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,2018-08-28,1.535436498943E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,2018-08-31,1.535759765E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,2018-08-31,1.53575979E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,2018-09-01,1.535781223039E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,2018-09-01,1.535781263801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,2018-09-03,1.535976744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,2018-09-06,1.536192253E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,2018-09-06,1.536192278E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,2018-09-06,1.536213640906E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,2018-09-06,1.536213681668E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,2018-09-12,1.536796565E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,2018-09-12,1.53679659E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,2018-09-15,1.537013544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,2018-09-18,1.537229053E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,2018-09-18,1.537229078E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,2018-09-19,1.537380149394E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,2018-09-24,1.537833366E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,2018-09-24,1.537833391E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,2018-09-25,1.53785565838E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,2018-09-25,1.537855699139E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,2018-09-27,1.538050344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,2018-09-30,1.538265853E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,2018-09-30,1.538265878E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,2018-10-04,1.538632881914E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,2018-10-06,1.538870166E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,2018-10-06,1.538870191E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,2018-10-09,1.539065258455E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,2018-10-09,1.539065299214E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,2018-10-09,1.539087145E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,2018-10-12,1.539302653E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,2018-10-12,1.539302678E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,2018-10-13,1.53941002338E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,2018-10-13,1.539410064143E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,2018-10-18,1.539906966E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,2018-10-18,1.539906991E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,2018-10-21,1.540123945E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,2018-10-24,1.540339453E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,2018-10-24,1.540339478E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,2018-10-30,1.540943766E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,2018-10-30,1.540943791E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,2018-11-02,1.541160745E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,2018-11-05,1.541376253E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,2018-11-05,1.541376278E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,2018-11-06,1.541484499377E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,2018-11-11,1.541980566E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,2018-11-11,1.541980591E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,2018-11-14,1.542197544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,2018-11-15,1.542261641828E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,2018-11-15,1.542261682587E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,2018-11-17,1.542413053E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,2018-11-17,1.542413078E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,2018-11-20,1.542694059165E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,2018-11-20,1.542694099923E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,2018-11-23,1.543017366E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,2018-11-23,1.543017391E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,2018-11-24,1.543038824568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,2018-11-24,1.543038865328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,2018-11-26,1.543234344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,2018-11-29,1.543449852E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,2018-11-29,1.543449877E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,2018-11-29,1.543471241995E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,2018-11-29,1.543471282755E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,2018-12-08,1.544271144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,2018-12-11,1.544486652E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,2018-12-11,1.544486677E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,2018-12-17,1.545090965E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,2018-12-17,1.54509099E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,2018-12-18,1.545113300917E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,2018-12-20,1.545307943E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,2018-12-23,1.545523452E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,2018-12-23,1.545523477E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,2018-12-27,1.545890483826E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,2018-12-29,1.546127764E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,2018-12-29,1.546127789E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,2019-01-01,1.546322860183E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,2019-01-01,1.546322900941E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,2019-01-01,1.546344743E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,2019-01-04,1.546560251E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,2019-01-04,1.546560276E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,2019-01-05,1.546667625822E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,2019-01-05,1.546667666584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,2019-01-10,1.547100043211E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,2019-01-10,1.547100083971E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,2019-01-10,1.547164564E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,2019-01-10,1.547164589E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,2019-01-13,1.547381542E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,2019-01-16,1.547597051E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,2019-01-16,1.547597076E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,2019-01-22,1.548201363E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,2019-01-22,1.548201388E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,2019-01-25,1.548418342E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,2019-01-28,1.548633851E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,2019-01-28,1.548633876E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,2019-01-29,1.548742060401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,2019-01-29,1.548742101159E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,2019-02-03,1.549238163E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,2019-02-03,1.549238188E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,2019-02-06,1.549455141E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,2019-02-07,1.549519243323E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,2019-02-07,1.549519284081E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,2019-02-09,1.54967065E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,2019-02-09,1.549670675E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,2019-02-12,1.549951660472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,2019-02-12,1.549951701231E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,2019-02-15,1.550274963E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,2019-02-15,1.550274988E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,2019-02-16,1.550296425417E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,2019-02-16,1.550296466179E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,2019-02-18,1.550491941E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,2019-02-21,1.55070745E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,2019-02-21,1.550707475E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,2019-02-21,1.550728843218E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,2019-02-21,1.55072888398E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,2019-02-27,1.551311763E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,2019-02-27,1.551311788E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,2019-03-02,1.551528741E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,2019-03-11,1.552348563E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,2019-03-11,1.552348588E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,2019-03-12,1.552370860828E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,2019-03-12,1.552370901587E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,2019-03-14,1.552565541E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,2019-03-17,1.55278105E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,2019-03-17,1.552781075E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,2019-03-21,1.553148082683E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,2019-03-23,1.553385363E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,2019-03-23,1.553385388E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,2019-03-26,1.553580459155E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,2019-03-26,1.553580499914E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,2019-03-26,1.553602342E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,2019-03-29,1.55381785E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,2019-03-29,1.553817875E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,2019-03-30,1.553925224846E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,2019-03-30,1.553925265605E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,2019-04-04,1.554357642381E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,2019-04-04,1.55435768314E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
572,2019-04-04,1.554422163E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
573,2019-04-04,1.554422188E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
574,2019-04-07,1.554639142E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
575,2019-04-10,1.55485465E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
576,2019-04-10,1.554854675E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
577,2019-04-16,1.555458963E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
578,2019-04-16,1.555458988E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
579,2019-04-19,1.555675942E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
580,2019-04-22,1.555891451E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,2019-04-22,1.555891476E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
582,2019-04-23,1.555999658914E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
583,2019-04-23,1.555999699672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
584,2019-04-28,1.556495764E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
585,2019-04-28,1.556495789E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
586,2019-05-01,1.556712743E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
587,2019-05-02,1.556776881459E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,2019-05-04,1.556928262E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,2019-05-04,1.557014142E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
590,2019-05-07,1.557209257787E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
591,2019-05-07,1.557209298549E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
592,2019-05-07,1.557231107E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
593,2019-05-10,1.557532564E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,2019-05-10,1.557532589E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
595,2019-05-11,1.557554023071E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
596,2019-05-11,1.557554063829E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
597,2019-05-13,1.557749543E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,2019-05-16,1.557986439837E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
599,2019-05-16,1.557986480593E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,2019-05-22,1.558569365E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
601,2019-05-22,1.55856939E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
602,2019-06-03,1.559606166E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
603,2019-06-03,1.559606191E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
604,2019-06-04,1.559628498325E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
605,2019-06-06,1.559823144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
606,2019-06-13,1.560405681234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
607,2019-06-15,1.560642966E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
608,2019-06-15,1.560642991E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
609,2019-06-18,1.560838058212E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
610,2019-06-18,1.560838098974E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
611,2019-06-18,1.560859945E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
612,2019-06-22,1.561182823467E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
613,2019-06-22,1.561182864229E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
614,2019-06-27,1.561615240509E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
615,2019-06-27,1.561615281271E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
616,2019-06-27,1.561679767E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
617,2019-06-27,1.561679792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
618,2019-06-30,1.561896746E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
619,2019-07-02,1.56204769856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,2019-07-09,1.562716568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
621,2019-07-09,1.562716593E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
622,2019-07-11,1.562824881086E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
623,2019-07-12,1.562933547E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
624,2019-07-16,1.563257258066E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
625,2019-07-16,1.563257298825E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
